,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
33828,2002,March,Monday,Afternoon,Rural,Main Road,Windy,164.34014323293206,1,100,26-40,Male,0.2001956101697951,0,Poor,2,1,Moderate,13,2,52.03950902284692,9831.1617391313,Dry,Mechanical Failure,3,45483.029401568354,89876.98217581175,Asia,3230.0113894733568
33838,2012,February,Wednesday,Morning,Urban,Main Road,Rainy,387.2058476007351,2,61,61+,Female,0.2139404363848086,1,Moderate,2,2,Minor,19,4,9.004914588716453,2945.276045678531,Snow-covered,Speeding,4,42057.8392491937,7152.815599894747,Europe,2396.607616586485
33844,2011,June,Wednesday,Evening,Urban,Highway,Clear,432.5308269564685,4,58,41-60,Female,0.2105546899664401,1,Poor,0,2,Severe,5,0,18.143168500260245,1700.4355413335525,Icy,Mechanical Failure,6,47728.790560877474,43626.06836266288,Europe,563.6014271525506
33868,2021,March,Saturday,Night,Urban,Street,Clear,57.896070860638375,3,98,61+,Female,0.0090489835902181,1,Good,1,0,Moderate,5,1,26.577250029212223,3386.0968286728657,Dry,Mechanical Failure,4,24583.573041136293,15323.367828964963,Asia,2168.8029230724846
33871,2024,December,Monday,Evening,Urban,Main Road,Rainy,377.8684726823861,3,89,26-40,Male,0.0555190904681698,0,Good,1,0,Severe,18,3,7.578328582505029,8950.46453516342,Dry,Mechanical Failure,5,22513.670373525507,51278.755100115646,Europe,1943.1202867525556
33877,2023,January,Friday,Evening,Urban,Highway,Foggy,353.01232539096134,3,78,26-40,Female,0.1365281392409587,1,Moderate,2,1,Minor,4,2,23.36368185222616,6984.331978109178,Snow-covered,Distracted Driving,7,40616.96081454495,24371.93899362887,South America,4658.83369531518
33882,2005,November,Tuesday,Evening,Rural,Highway,Rainy,453.1547104120381,3,56,41-60,Female,0.2433903714475259,1,Good,1,1,Minor,0,4,59.08025164335413,3750.5074480184257,Snow-covered,Weather,1,8029.068589452826,49912.894832607584,Europe,4492.224814404192
33888,2010,August,Sunday,Night,Rural,Highway,Clear,198.3688825724101,3,56,41-60,Male,0.0642568194831077,0,Poor,1,1,Severe,8,2,58.44546702701867,6587.021055189156,Dry,Mechanical Failure,7,30263.19563800813,99800.9107602636,Asia,4484.667911972444
33891,2007,March,Friday,Night,Urban,Highway,Clear,144.52259490793068,2,78,61+,Male,0.0275803053699304,0,Poor,2,0,Moderate,15,3,16.643330150431975,6632.6817785039775,Dry,Distracted Driving,3,1527.4497511632087,53787.1525104792,Europe,1036.791682544186
33905,2007,October,Friday,Evening,Rural,Main Road,Windy,241.7176706732829,4,92,<18,Female,0.0226019991361934,1,Moderate,2,1,Moderate,9,0,7.638452932700677,8703.276058424164,Wet,Weather,4,48859.30811910982,53966.67849596899,Asia,2888.526288005326
33907,2015,October,Thursday,Morning,Rural,Highway,Windy,340.99874127439165,2,43,<18,Female,0.2355380372592996,0,Poor,0,0,Moderate,7,3,9.94676788010524,927.7172495801688,Dry,Speeding,8,38377.99715687419,9573.27215701934,North America,2753.583239279594
33910,2024,November,Thursday,Night,Rural,Main Road,Snowy,224.8605017252501,4,51,61+,Male,0.2145742478083702,0,Poor,0,2,Minor,0,3,5.702188815097699,403.5956053177875,Icy,Speeding,1,18707.69716899364,67417.54304261571,Australia,1870.648430495981
33920,2001,June,Friday,Afternoon,Rural,Highway,Windy,57.96560861645371,1,110,<18,Male,0.0204984549198029,1,Moderate,2,2,Moderate,12,0,30.489733064089908,3061.33980326528,Wet,Distracted Driving,6,20367.828165580777,50230.85046504352,Asia,3154.1400554501165
33932,2005,June,Saturday,Afternoon,Urban,Main Road,Rainy,477.1537856007269,1,72,18-25,Male,0.1803124384114986,0,Moderate,2,0,Severe,12,3,5.52850076863567,5475.950196373412,Icy,Mechanical Failure,3,24930.426482043436,83395.1722014403,Australia,1896.5303162385885
33938,2018,August,Sunday,Night,Urban,Main Road,Snowy,257.93238330205435,3,56,18-25,Male,0.235201146995868,1,Good,1,2,Moderate,17,3,19.97087073806246,2455.9379415577528,Snow-covered,Speeding,1,28376.451808321835,45124.22135490863,Australia,4566.490005500272
33940,2009,January,Monday,Morning,Urban,Highway,Snowy,236.4108826002598,3,75,41-60,Male,0.0018832650479281,1,Poor,0,1,Severe,12,3,35.97954532383925,3894.078435201364,Icy,Drunk Driving,5,24045.762305734203,87423.19054185647,Australia,4041.139256088994
33950,2016,April,Tuesday,Night,Rural,Highway,Clear,366.6536686766922,4,87,41-60,Female,0.1434863368678347,1,Poor,1,1,Severe,10,2,16.464437841102082,1287.1041756513025,Wet,Distracted Driving,0,27639.69071077509,47701.07118869814,South America,3884.7496843861936
33954,2002,January,Wednesday,Night,Rural,Street,Foggy,391.3827562589941,4,75,61+,Female,0.0112662254895098,1,Moderate,0,1,Minor,4,2,17.815361447849828,8900.417203547677,Snow-covered,Speeding,3,38132.35251955057,90579.2217062158,North America,4321.3276618843165
33963,2004,February,Wednesday,Morning,Rural,Street,Snowy,56.09048335567371,4,41,26-40,Male,0.1174573961573386,0,Moderate,1,1,Moderate,4,2,48.47981839013367,8247.208931379251,Snow-covered,Distracted Driving,5,41052.43745005398,20362.826208950988,Australia,2898.1639525890087
33973,2021,May,Friday,Morning,Urban,Main Road,Snowy,468.0054324395515,2,54,26-40,Male,0.0402496627084074,1,Good,0,0,Moderate,4,1,22.381746809846224,2284.960086743781,Wet,Drunk Driving,6,19600.691776342,87337.06116981448,South America,1115.053568420892
33982,2011,April,Tuesday,Evening,Urban,Main Road,Windy,168.6384839833653,3,54,41-60,Male,0.0029701043492033,0,Good,2,2,Moderate,16,2,25.84302156213805,4482.278112496074,Wet,Mechanical Failure,9,10862.801269232245,34220.34882432738,Asia,2544.068574739987
33985,2003,September,Sunday,Morning,Urban,Highway,Snowy,79.98671167592614,2,103,18-25,Male,0.014515328137755,0,Poor,2,0,Moderate,13,1,52.68184104349592,2991.189032936189,Snow-covered,Speeding,7,31404.84654667994,94806.42684739536,Australia,1858.058309420862
33997,2004,February,Sunday,Afternoon,Rural,Highway,Clear,313.9059920376145,2,104,41-60,Male,0.0519333512895921,0,Poor,1,1,Moderate,13,0,46.52598392694518,5325.193628100521,Snow-covered,Drunk Driving,3,25277.09220076345,65461.2348602732,Asia,270.40448576699424
34021,2013,October,Monday,Night,Rural,Highway,Snowy,111.610348736103,1,54,41-60,Female,0.2384379502613674,1,Poor,2,0,Severe,11,4,25.45494025736879,4173.554625840782,Wet,Drunk Driving,4,24942.78239655249,37042.455197555726,Australia,3289.118238924661
34023,2023,August,Sunday,Morning,Urban,Highway,Windy,201.6768059059927,1,66,<18,Female,0.2130543342706095,1,Good,1,2,Moderate,10,4,40.26874531869758,671.6903026434796,Wet,Distracted Driving,5,46028.91522885348,91012.53726804936,Australia,3349.4518390782205
34037,2024,December,Wednesday,Night,Rural,Main Road,Foggy,119.0150827851316,2,102,<18,Male,0.1841958282179746,0,Good,0,2,Moderate,14,2,58.82331451175953,6476.684755686537,Snow-covered,Distracted Driving,0,6744.704933437352,1493.7347666094183,Europe,3229.627342729624
34040,2003,October,Saturday,Morning,Urban,Main Road,Windy,247.2923448044142,1,117,26-40,Female,0.2079591445101913,1,Good,2,0,Severe,2,4,40.31608855543772,5150.818269210537,Snow-covered,Mechanical Failure,5,14802.486079472244,83810.08161931537,South America,3607.25136863655
34041,2004,October,Saturday,Night,Rural,Highway,Snowy,177.11612289890115,2,43,61+,Male,0.1424840927842039,1,Moderate,2,2,Severe,6,4,54.80570337156188,2740.4903028894614,Dry,Distracted Driving,2,43636.88917403282,14704.90859909082,Europe,2515.759841409274
34044,2008,July,Friday,Night,Urban,Street,Snowy,202.9339124155558,2,49,41-60,Male,0.1937276412889842,0,Poor,1,0,Moderate,3,3,52.46841695670564,1143.647847254092,Wet,Weather,5,46738.64780584492,99485.53713482662,North America,654.2176257691233
34054,2005,January,Monday,Evening,Rural,Street,Foggy,115.57950402198388,2,68,61+,Female,0.103367866937067,1,Poor,1,2,Moderate,18,1,25.89377213359004,9325.085190885104,Snow-covered,Distracted Driving,3,33196.85016057284,29319.944033090665,North America,2520.184399835652
34061,2018,August,Monday,Night,Urban,Main Road,Windy,308.52210502486633,3,117,18-25,Female,0.1186283452051069,1,Moderate,2,1,Minor,14,1,11.959853953132466,5744.305786502022,Snow-covered,Speeding,6,17670.991069376665,12342.712698874257,South America,3206.6705038608197
34071,2022,March,Saturday,Evening,Urban,Highway,Snowy,446.60856226900233,2,83,61+,Female,0.2415926525585828,0,Moderate,1,1,Minor,2,0,40.53071365601783,3503.1419077896903,Snow-covered,Weather,2,43723.378627080514,32868.136572936724,Asia,924.0913933468936
34076,2012,March,Saturday,Morning,Rural,Highway,Snowy,237.6017755287248,1,72,<18,Female,0.1332949164720009,0,Moderate,0,0,Severe,10,0,30.5877074468406,7577.457412427538,Dry,Speeding,8,26804.25095775964,10648.461975135964,South America,3886.017040070597
34082,2018,September,Friday,Night,Rural,Main Road,Rainy,199.49442350015852,1,63,<18,Male,0.174928081253784,1,Good,1,1,Severe,19,3,29.3251738095354,6977.141601468718,Wet,Mechanical Failure,8,44656.66965321048,59714.08782863736,North America,1350.5951323268937
34090,2011,June,Friday,Morning,Rural,Highway,Foggy,480.2355128662551,1,60,<18,Male,0.2272872620399159,1,Good,0,0,Severe,14,0,37.308607433809385,5398.913491079523,Wet,Distracted Driving,1,49014.72439643372,24844.973284672506,North America,3088.1319062342127
34097,2014,August,Friday,Afternoon,Urban,Street,Rainy,97.58036989790806,3,83,<18,Male,0.0750794839643233,0,Good,0,0,Minor,13,0,56.66643162241642,4709.346063190682,Snow-covered,Drunk Driving,1,49559.36785353949,14084.870194968102,South America,4682.387181619684
34131,2007,March,Tuesday,Evening,Urban,Street,Snowy,224.5188831853148,4,79,18-25,Female,0.0709629858674638,1,Poor,0,2,Severe,13,2,37.4084068449629,7834.080585671069,Icy,Drunk Driving,7,31607.20163060328,34014.35679666645,Asia,423.96108248470034
34136,2024,October,Friday,Afternoon,Urban,Highway,Windy,298.05366644859214,1,36,41-60,Female,0.0386028998612141,0,Good,0,1,Minor,9,1,44.36199837415911,525.6768454412138,Wet,Speeding,6,26834.99956943714,1627.408898409356,Asia,2392.6632668080497
34147,2006,October,Sunday,Evening,Urban,Street,Windy,66.62099786852582,3,99,61+,Male,0.0401408526924136,1,Moderate,1,2,Severe,9,4,23.028915889156004,9162.740090701833,Dry,Weather,2,46414.1786769273,74558.83097098516,South America,3228.651257760348
34167,2001,August,Saturday,Evening,Rural,Street,Windy,109.50584054546373,4,75,61+,Male,0.2289949938855871,0,Good,2,2,Severe,10,1,8.711131923268585,2637.983209940203,Snow-covered,Drunk Driving,5,14432.684780361657,40946.44886114416,Australia,1671.5055049156765
34183,2013,December,Friday,Morning,Urban,Main Road,Rainy,238.24792482518967,3,64,61+,Female,0.0235060152048899,1,Good,0,0,Moderate,3,0,56.06937483331407,7594.722087102567,Snow-covered,Speeding,1,37835.381026430245,85794.21474749708,North America,1180.9534896493174
34187,2009,February,Friday,Morning,Urban,Highway,Rainy,152.63740690967103,3,57,26-40,Male,0.1191403758690368,0,Moderate,2,0,Severe,8,2,28.658908457110183,7068.83987717773,Icy,Mechanical Failure,6,6368.38086125001,58693.87061775714,Europe,1782.4290843967049
34207,2022,May,Tuesday,Morning,Rural,Highway,Rainy,352.8583897260857,1,94,<18,Male,0.0118558329731872,1,Poor,1,1,Minor,15,4,30.943019670629877,226.6510255086202,Icy,Distracted Driving,6,19619.076771347023,66146.20319464634,North America,4994.244541247125
34212,2005,October,Wednesday,Morning,Rural,Main Road,Clear,352.8154645474468,4,100,18-25,Female,0.0122123788333304,0,Good,0,0,Minor,15,4,57.27133107997552,9190.090928140651,Snow-covered,Mechanical Failure,0,20787.73747098821,30865.483183689343,Asia,2724.453726182887
34213,2017,March,Saturday,Morning,Urban,Street,Foggy,467.1262963036963,4,117,61+,Female,0.0117912923230719,1,Moderate,1,1,Moderate,11,4,13.339228770785695,3418.4196382291475,Wet,Mechanical Failure,9,45987.68635504546,71083.9501689173,North America,767.2771002869481
34217,2003,August,Thursday,Night,Rural,Main Road,Rainy,422.3477564140519,2,114,41-60,Female,0.0990330307902153,1,Good,0,2,Moderate,4,1,5.22521607344986,102.4113110230652,Wet,Weather,6,26898.08822215038,40246.471765407245,North America,1990.120371143685
34218,2014,December,Monday,Morning,Rural,Main Road,Rainy,374.4160585170366,1,80,18-25,Female,0.145271618849461,0,Good,2,2,Minor,13,2,51.21781867039564,1043.2681673340137,Icy,Weather,5,14207.56894372488,78328.10859161855,South America,3304.6217996858563
34221,2006,August,Sunday,Afternoon,Urban,Street,Windy,104.15677306331258,1,55,26-40,Male,0.2324199142586283,1,Moderate,1,1,Moderate,16,1,6.913090074552953,2584.251945246689,Wet,Weather,2,33145.62803817727,32869.930501506606,Asia,466.3508647872832
34230,2022,December,Wednesday,Evening,Urban,Main Road,Windy,240.6051604738493,1,100,26-40,Male,0.1337172465214776,0,Moderate,1,2,Severe,14,2,42.6929118967391,2455.389236010819,Dry,Drunk Driving,3,49510.96500775285,87583.16117554693,Europe,1714.599850754212
34244,2020,March,Sunday,Evening,Rural,Highway,Windy,466.641728134886,2,67,<18,Male,0.1175425671423272,0,Good,2,2,Moderate,2,2,55.77672167741829,4903.266372700343,Icy,Drunk Driving,2,43660.25843595763,66507.23056819613,South America,3432.567716475821
34255,2019,June,Thursday,Afternoon,Rural,Street,Foggy,300.5668904247751,2,53,41-60,Female,0.1148394176752802,1,Moderate,2,0,Moderate,18,3,13.477637347957174,4448.7933277345055,Snow-covered,Mechanical Failure,4,47613.98190376065,99512.30165309396,Australia,4387.326413677871
34309,2014,August,Saturday,Evening,Rural,Main Road,Windy,295.47082847663523,1,100,61+,Male,0.1167992648930617,1,Poor,0,0,Moderate,4,1,8.51427938034984,7443.704085299346,Wet,Distracted Driving,9,3715.946138157373,88863.57793958481,Europe,3140.998921941092
34310,2020,February,Tuesday,Morning,Urban,Street,Clear,469.1792434225247,1,31,18-25,Male,0.1642635283421151,0,Good,2,0,Minor,8,0,34.04834068862854,2524.0252716903906,Wet,Distracted Driving,5,19768.128595286948,89750.93189565963,North America,551.022824679651
34311,2024,July,Monday,Night,Urban,Highway,Clear,373.1776928892655,4,97,<18,Female,0.2012054358522573,0,Moderate,1,0,Moderate,14,0,48.06665861140819,4078.014537464433,Dry,Mechanical Failure,1,15706.331487123738,17661.59910824178,Asia,1853.2794137841531
34333,2007,January,Wednesday,Night,Rural,Main Road,Clear,457.9382432355919,4,62,<18,Female,0.0638703052698652,1,Poor,0,1,Moderate,2,2,29.50434044115858,8868.49709788742,Snow-covered,Drunk Driving,3,19870.5830806336,96251.5201974426,Asia,4990.799842565006
34338,2006,October,Saturday,Night,Urban,Street,Clear,495.856797281152,1,111,26-40,Female,0.0971537804047679,1,Moderate,1,0,Moderate,17,0,47.510100466501534,4675.414790085713,Icy,Speeding,8,1655.3714240521213,4618.9856896569045,Australia,1019.9462323880584
34341,2010,May,Friday,Evening,Rural,Highway,Rainy,244.77708541017347,1,100,41-60,Male,0.2227032639257746,1,Moderate,0,1,Moderate,15,2,17.653294718608493,9542.46261938819,Snow-covered,Mechanical Failure,5,44235.52777395341,64902.10186821479,North America,626.2358330047776
34344,2015,May,Saturday,Morning,Urban,Main Road,Foggy,466.9034743132542,3,106,61+,Male,0.1254933558570667,1,Good,0,0,Severe,6,2,20.743653455553616,9650.28773703422,Icy,Speeding,2,6051.773060614597,14930.354764483458,Australia,1588.7948116394575
34345,2017,December,Wednesday,Night,Urban,Highway,Windy,212.3784017310421,1,102,61+,Female,0.2341514595492198,0,Moderate,1,1,Moderate,10,2,43.21413647849224,2901.989293389219,Wet,Drunk Driving,8,22770.510455799205,37988.01841794097,North America,191.75115778333725
34355,2008,August,Monday,Afternoon,Urban,Main Road,Snowy,314.03384150078733,4,94,26-40,Female,0.1520341843549639,1,Good,1,1,Minor,14,0,13.585899566230186,4685.006254588074,Icy,Speeding,2,29061.625137437408,51903.05796397259,Australia,322.06338025707925
34357,2013,August,Friday,Morning,Urban,Main Road,Snowy,298.4350088681515,1,75,<18,Male,0.1594751638841341,0,Good,1,1,Minor,6,0,36.29980063014342,8399.047652080306,Icy,Drunk Driving,5,5987.552852819482,17883.48534971755,Europe,2852.203548288086
34375,2024,December,Monday,Morning,Urban,Main Road,Rainy,499.9605654648065,2,61,61+,Female,0.2482802783477424,0,Moderate,2,1,Severe,18,4,15.71869182967726,7967.865211194433,Dry,Mechanical Failure,4,33502.171932862664,75241.45325594285,Asia,4695.49270466666
34396,2015,November,Wednesday,Afternoon,Urban,Highway,Clear,61.384977208726426,4,39,61+,Male,0.0178300588259146,1,Good,0,0,Severe,15,0,7.313374282101074,9263.359508321104,Wet,Weather,4,44020.57985382073,98220.45574640873,Asia,1260.241126310332
34401,2021,November,Wednesday,Night,Urban,Highway,Windy,489.40148465337177,4,71,61+,Male,0.1633695797506913,1,Moderate,2,1,Moderate,6,4,9.138119513278196,9944.379712764236,Wet,Weather,3,42890.45777556811,29441.45350570603,Europe,4881.714701754319
34406,2012,May,Tuesday,Afternoon,Urban,Street,Snowy,59.812115353892224,4,49,26-40,Female,0.1201060639532581,0,Good,1,0,Moderate,7,1,14.9597089591524,9558.363422613247,Wet,Distracted Driving,0,37850.6575806948,65812.56192265262,North America,2952.454808652356
34429,2009,January,Sunday,Morning,Rural,Main Road,Windy,295.1443210856552,4,66,18-25,Female,0.0380322216556901,1,Moderate,1,0,Minor,17,4,58.55708216506446,2888.8994189698674,Dry,Weather,0,34655.983608576586,69752.03444142426,Europe,3440.752522392372
34432,2000,October,Tuesday,Night,Urban,Main Road,Windy,325.5464328317382,4,114,18-25,Male,0.1401037406936262,1,Poor,2,2,Minor,18,1,51.59147029615888,1086.1330829127344,Wet,Weather,9,4717.818563250495,51568.005290713285,North America,3196.7011273766643
34449,2003,November,Saturday,Evening,Urban,Street,Rainy,75.20572175880508,2,57,18-25,Female,0.234006553791019,1,Moderate,1,1,Moderate,14,3,20.03722830233466,8705.961456888886,Dry,Weather,1,13114.605784537662,61199.61785624553,Europe,685.6411350365439
34461,2007,November,Monday,Afternoon,Rural,Main Road,Snowy,279.62231312926883,3,77,<18,Female,0.0931026619687415,1,Good,0,2,Moderate,4,0,42.9799047866511,9298.295033854933,Dry,Speeding,8,13327.171608885164,7119.820681712332,North America,4634.083532519657
34468,2008,August,Monday,Afternoon,Rural,Highway,Foggy,421.9462027128626,4,102,<18,Male,0.058600712397077,0,Moderate,2,1,Moderate,12,2,21.704381122444477,7569.257282459389,Icy,Drunk Driving,8,3456.4418562066644,33112.12705411748,Europe,1465.0960696052896
34469,2024,January,Thursday,Night,Rural,Street,Windy,459.25762527765175,1,83,26-40,Male,0.0213717205014548,1,Poor,1,0,Minor,4,2,55.383120660048256,6192.0734519606485,Dry,Weather,6,20102.52944602643,16958.543768554147,Australia,1311.3262433708314
34471,2013,June,Wednesday,Morning,Urban,Highway,Rainy,410.984362561704,2,53,18-25,Female,0.2243528658311743,1,Good,2,1,Severe,13,1,42.94813486858109,4103.070984371588,Dry,Speeding,0,21813.409461594296,33945.907746953904,South America,1353.2696750161426
34476,2008,June,Tuesday,Night,Rural,Main Road,Clear,78.61792828393065,3,30,61+,Female,0.2102964981555163,1,Good,2,0,Severe,12,0,14.57779057919782,5526.279873229747,Icy,Drunk Driving,7,31182.198958697267,29102.56955398522,Australia,3985.593274231077
