,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
37493,2016,December,Tuesday,Afternoon,Rural,Street,Windy,404.0236788919704,2,40,<18,Female,0.0758464774887352,1,Moderate,0,2,Minor,7,3,32.73825745567037,6458.25811009148,Dry,Weather,9,3205.6432666068267,20183.71228732337,North America,2263.6471331086764
37505,2009,June,Thursday,Afternoon,Rural,Main Road,Clear,66.89613469929705,4,72,26-40,Female,0.150287248633705,0,Moderate,2,1,Severe,14,4,58.73473900358006,5234.148503453214,Snow-covered,Weather,7,7700.885932683696,39107.28220078115,North America,1218.9979156899878
37518,2022,April,Monday,Evening,Urban,Highway,Foggy,479.27955938597074,1,113,26-40,Male,0.22957623020277,1,Good,1,1,Severe,18,2,58.71354208913534,9156.335666847572,Snow-covered,Drunk Driving,3,47824.52553059987,51460.24326073944,South America,446.0015526162077
37522,2014,July,Monday,Night,Urban,Highway,Rainy,476.5649262970838,1,52,<18,Male,0.0454365327430763,1,Moderate,1,2,Minor,15,1,35.13210583024901,593.4685185420113,Wet,Mechanical Failure,1,33646.04752493437,3216.7209794977,Australia,3322.751490239587
37533,2023,December,Thursday,Night,Rural,Street,Foggy,191.07807571546448,2,48,61+,Male,0.007423255926913,1,Poor,1,2,Minor,1,4,5.884236096114235,4890.096883658616,Dry,Drunk Driving,5,17970.75013565432,52288.55921886747,Australia,2588.444309767336
37553,2004,January,Sunday,Night,Rural,Highway,Foggy,206.49588311171496,2,85,18-25,Male,0.0970911314896478,1,Poor,0,1,Moderate,12,3,50.8341837233197,2101.327238940228,Icy,Distracted Driving,9,31673.03113709645,95272.36018044272,Australia,1165.0762561116926
37555,2007,July,Monday,Afternoon,Urban,Street,Snowy,94.11480167423248,3,118,26-40,Male,0.1169732183322117,0,Poor,0,0,Minor,7,4,9.425478668327743,5146.524687330474,Icy,Drunk Driving,0,4864.208045382057,36869.0359943471,Asia,1844.3308006438872
37556,2013,March,Monday,Afternoon,Rural,Street,Rainy,156.6541121305754,2,77,26-40,Female,0.1592995998871724,1,Moderate,0,2,Minor,9,4,56.94068696275298,322.65480951246536,Snow-covered,Mechanical Failure,6,20017.075850574907,81412.90209931212,North America,1548.4570037545743
37562,2013,January,Saturday,Afternoon,Urban,Main Road,Windy,153.9466018837129,3,118,18-25,Male,0.1495769878936095,1,Moderate,0,0,Minor,2,2,47.10275106946352,8296.386642428793,Icy,Weather,2,37797.66384930755,70256.79537841714,Australia,642.1940881090889
37568,2016,September,Saturday,Morning,Urban,Main Road,Rainy,96.85572104143692,3,76,18-25,Female,0.0999089056426106,1,Poor,0,1,Moderate,17,4,42.925284959756894,2332.6939066316204,Wet,Distracted Driving,0,40695.89118584141,40771.43826905753,Australia,765.8750480453768
37577,2020,March,Monday,Morning,Rural,Highway,Rainy,107.78896494751427,3,114,41-60,Male,0.214643969869734,0,Moderate,2,1,Severe,10,0,12.570648734444909,2672.874460556241,Dry,Weather,3,38965.46347693566,61801.0040868638,Europe,501.1389094606506
37585,2020,October,Tuesday,Night,Urban,Street,Windy,414.8863917914861,1,82,61+,Female,0.0546280231757606,1,Poor,2,2,Moderate,4,2,10.25876331957491,2405.4473247481424,Dry,Speeding,9,19941.75430453837,83202.37715353513,Europe,4285.501748694516
37591,2011,December,Monday,Evening,Urban,Main Road,Windy,194.1684443820253,4,33,26-40,Female,0.0321453972653265,1,Good,2,1,Severe,7,4,16.171975617822383,3563.654147041311,Snow-covered,Drunk Driving,3,29107.3590596205,96674.21018474076,Europe,1671.0466157048222
37602,2008,June,Saturday,Evening,Rural,Highway,Windy,328.8695772255095,3,99,26-40,Male,0.244931573420219,1,Moderate,2,1,Severe,2,4,21.698028645953247,3801.171199375142,Snow-covered,Speeding,7,37197.120358889726,67141.1001665867,South America,2931.7035762038954
37606,2012,March,Thursday,Night,Urban,Main Road,Foggy,75.20900469721724,3,97,18-25,Male,0.1448172735308466,0,Poor,0,0,Minor,1,2,54.048814303764125,2083.896318548992,Wet,Mechanical Failure,4,13339.39040064408,98487.12851914,Australia,3702.1537267039166
37610,2004,September,Wednesday,Night,Urban,Main Road,Rainy,156.90764321452417,2,43,61+,Female,0.0308185879018128,1,Moderate,0,2,Severe,8,2,37.82842004892,6298.560930502938,Wet,Weather,8,26101.012242158675,63009.39469273861,South America,2713.916884999761
37620,2023,May,Monday,Night,Rural,Highway,Foggy,288.9113130547063,1,49,41-60,Female,0.1130641293677761,1,Good,2,1,Moderate,9,4,36.05394851353312,1121.0129561786744,Dry,Speeding,0,13350.934972417714,10793.814940973218,Australia,4693.524990857303
37625,2009,August,Tuesday,Evening,Urban,Street,Clear,291.6947660101969,1,50,41-60,Male,0.0470604907061944,0,Good,0,0,Moderate,2,2,42.441186063297614,6671.969977139031,Dry,Drunk Driving,1,41607.427782759165,8201.905924988905,Asia,316.16437635895306
37627,2023,September,Wednesday,Evening,Urban,Main Road,Clear,268.5892548791747,1,42,26-40,Male,0.0126253585156188,1,Poor,0,0,Severe,14,1,51.13933843022841,7156.022364694751,Wet,Speeding,7,44236.01209183227,3062.2435304881496,Asia,3229.91163198458
37628,2018,March,Friday,Evening,Urban,Street,Snowy,452.7123660033475,2,65,41-60,Male,0.1059819878769213,1,Moderate,2,0,Minor,4,1,22.94607689236812,6302.892403376483,Dry,Drunk Driving,6,1282.7507449264483,20621.34398430955,Europe,4712.339481241604
37650,2000,September,Saturday,Morning,Rural,Street,Snowy,454.5828736250908,3,43,26-40,Female,0.1516540045406651,0,Moderate,1,2,Moderate,12,0,27.24360133814485,5727.950295385318,Icy,Drunk Driving,6,14582.12507555436,72498.09369118279,Europe,1982.1943423526627
37657,2021,August,Sunday,Evening,Rural,Highway,Clear,337.079106819816,4,115,26-40,Male,0.2263121617809557,0,Good,2,2,Minor,8,2,53.88367798558707,1148.82976784001,Snow-covered,Drunk Driving,2,37099.174073366434,86515.98414127831,Asia,834.7295410945486
37664,2012,April,Thursday,Morning,Rural,Main Road,Snowy,313.50880375121045,1,92,18-25,Female,0.0018707994471243,1,Good,1,0,Severe,8,2,52.57165468265679,3660.386953356816,Wet,Drunk Driving,5,16427.0286854258,46204.949988673936,Australia,348.5407930992097
37677,2006,July,Sunday,Night,Urban,Highway,Windy,468.5509179957534,1,32,26-40,Female,0.1150365116976149,1,Good,1,0,Minor,2,1,18.2458203710856,8457.57760528962,Snow-covered,Weather,3,18685.603484854146,39826.77845569243,South America,2946.533882360251
37678,2007,January,Friday,Night,Rural,Street,Foggy,459.1333036113052,4,110,41-60,Male,0.0031378148198129,0,Good,2,1,Severe,2,2,53.85837096829904,6923.480429427509,Dry,Distracted Driving,6,33450.533120711705,42640.414866137966,South America,1163.4685005404644
37681,2011,January,Monday,Afternoon,Rural,Highway,Rainy,499.3620757046271,3,91,18-25,Female,0.1765437956525403,1,Poor,1,2,Severe,13,2,42.08228764857547,3302.8671281463417,Snow-covered,Weather,5,21198.13517509201,46057.89831227517,North America,1139.664461048929
37693,2010,December,Tuesday,Evening,Rural,Street,Clear,156.47348236012772,4,72,41-60,Female,0.2227982703137519,1,Moderate,1,2,Moderate,19,2,53.51703373606231,8729.127762093676,Snow-covered,Weather,5,14465.14577287846,99844.26373045507,Europe,4298.54913309859
37701,2017,October,Friday,Evening,Rural,Highway,Windy,248.9989906627812,1,67,18-25,Female,0.0569513876579479,1,Poor,2,1,Minor,6,3,52.90035054259158,3455.7687550863043,Icy,Distracted Driving,2,15270.644292981788,81635.6064942954,Asia,4613.343720380928
37707,2004,July,Friday,Morning,Rural,Street,Rainy,59.69942645216787,2,52,<18,Male,0.2487541703290836,0,Poor,0,1,Severe,4,2,42.61739562781459,6995.380485926702,Snow-covered,Speeding,3,28104.21540417221,58166.467307848536,Australia,2955.539071921443
37710,2018,August,Saturday,Afternoon,Rural,Highway,Clear,325.3376234881204,1,36,61+,Female,0.0031749243375514,1,Moderate,0,2,Severe,3,2,9.89416450771465,5557.802699993737,Icy,Weather,1,6707.914217753237,42952.97443358995,Australia,36.314363826648936
37713,2011,March,Wednesday,Evening,Rural,Highway,Snowy,382.6713452917082,4,36,41-60,Male,0.2318143605616319,1,Moderate,2,0,Minor,3,4,51.70588120621747,9048.837400037666,Snow-covered,Speeding,0,12410.164651879277,5457.688718303374,Europe,241.459546780183
37716,2012,July,Friday,Night,Urban,Street,Snowy,249.84487250984805,4,73,18-25,Male,0.1965928350724489,1,Good,1,2,Minor,16,0,57.260696690923126,6930.566897017654,Snow-covered,Speeding,6,16035.41538586672,20457.55980174065,Asia,2815.7795662380013
37724,2013,May,Sunday,Morning,Urban,Street,Rainy,284.8903053806732,1,58,26-40,Male,0.1365793262424633,0,Good,0,1,Moderate,11,1,26.13009352521248,4686.0864260792805,Wet,Distracted Driving,7,19937.23288768912,70115.7313434242,North America,1168.5104540619898
37727,2022,October,Saturday,Evening,Rural,Street,Rainy,339.1491062301482,2,47,<18,Male,0.2355347415746158,1,Moderate,2,0,Minor,17,1,11.230728593432648,2177.00259070305,Icy,Speeding,0,31451.076161021658,73791.94255197239,Europe,3747.835893089571
37737,2023,April,Friday,Evening,Urban,Street,Clear,242.39535249148568,3,118,18-25,Female,0.1481796189131577,0,Poor,2,0,Moderate,19,2,24.385751268391413,6323.593473260937,Icy,Drunk Driving,1,10967.02134351116,48666.29757319202,Europe,4765.1814041025245
37739,2021,October,Friday,Night,Urban,Main Road,Snowy,130.5408297843283,3,102,61+,Male,0.0379654984344573,0,Good,1,2,Minor,4,3,19.518749644429185,1912.2137311506692,Wet,Drunk Driving,8,42374.60541048198,9741.872100977933,Australia,2760.967210967154
37744,2013,February,Friday,Evening,Rural,Highway,Windy,246.36903860790605,1,119,41-60,Female,0.2036867020254854,1,Good,0,1,Moderate,1,4,23.36590879114107,757.6572399989639,Dry,Weather,1,14970.79231206008,8741.223989887958,Australia,4056.814481300556
37762,2004,February,Wednesday,Evening,Rural,Main Road,Rainy,446.2903879670583,4,51,18-25,Female,0.145120464711786,1,Moderate,2,2,Minor,13,2,31.480131103829287,6782.350331945598,Snow-covered,Speeding,8,32974.14508887919,44246.68053656055,South America,61.062402509222615
37768,2020,September,Saturday,Morning,Rural,Main Road,Clear,335.1046076845007,2,105,18-25,Male,0.0466676493675722,1,Poor,1,2,Moderate,9,0,44.36795150367698,1710.0860527304762,Wet,Weather,6,22134.78053898552,74217.579300818,Asia,1791.6854714356873
37769,2004,January,Friday,Morning,Rural,Main Road,Foggy,293.8649106719261,2,69,41-60,Male,0.1223910936984439,1,Poor,2,1,Severe,16,3,28.70091898247605,7458.459187247697,Snow-covered,Weather,4,7685.85193901888,73650.65274470238,Europe,2059.247000056275
37777,2017,December,Saturday,Morning,Rural,Main Road,Snowy,119.14250308546596,2,39,<18,Male,0.0437353033831041,0,Moderate,1,2,Severe,9,0,26.77238957250029,7608.732785372919,Dry,Mechanical Failure,0,16826.541733642312,60851.54501545535,Australia,3834.362920154895
37780,2006,January,Friday,Evening,Urban,Highway,Snowy,119.38239382384803,1,67,<18,Female,0.1758316083681443,1,Poor,1,0,Minor,2,2,37.76758688525039,1925.8369741121064,Icy,Weather,8,39633.4179862784,5432.396000563775,South America,3342.844100978117
37783,2021,February,Tuesday,Morning,Urban,Main Road,Clear,340.444348929375,2,65,18-25,Male,0.086390904337903,1,Moderate,0,0,Moderate,19,0,6.953742711803992,6193.578169078775,Snow-covered,Speeding,5,34179.47391635077,66329.53184066743,Europe,4434.387788470312
37791,2003,November,Sunday,Night,Rural,Street,Snowy,245.93000177864437,1,71,<18,Male,0.1478671719623988,0,Moderate,2,2,Moderate,13,4,12.53808768462835,2272.953964662724,Wet,Weather,0,36663.99618880111,1846.392632064585,Europe,1566.2463769433011
37804,2011,July,Sunday,Afternoon,Urban,Main Road,Rainy,470.9781988313045,3,104,61+,Female,0.0713992633835226,0,Good,0,2,Minor,10,4,33.41476108013903,5303.286157833599,Wet,Distracted Driving,0,28356.112908238392,98421.06259849729,Europe,11.961175610846226
37819,2012,June,Saturday,Morning,Urban,Main Road,Foggy,290.117360959645,3,62,18-25,Male,0.1011467022868696,0,Poor,2,1,Moderate,7,2,9.728521221932674,1498.7170724799164,Dry,Mechanical Failure,7,37060.34874761446,74369.61871133237,Asia,346.79331299983136
37824,2023,September,Tuesday,Morning,Urban,Street,Clear,355.9394901407109,1,43,18-25,Male,0.1389461026532609,0,Moderate,0,0,Severe,18,0,36.68929225309212,8522.919405104949,Wet,Distracted Driving,0,14284.077315397892,11709.75032329825,Australia,3021.380141282889
37829,2011,October,Monday,Morning,Rural,Street,Rainy,208.52180007511996,4,30,18-25,Male,0.1851683844153486,0,Good,2,0,Severe,12,2,48.69056017342,3652.873424627621,Snow-covered,Distracted Driving,9,23986.39620044526,61160.30650315887,Europe,1490.753745294635
37862,2007,May,Thursday,Evening,Rural,Highway,Clear,213.82180084157545,4,115,61+,Male,0.075628801445967,1,Poor,0,1,Minor,16,2,26.380741185928,4834.258147939429,Dry,Weather,1,30472.0990814847,44248.89786482394,North America,1428.4415877471906
37880,2018,December,Sunday,Night,Rural,Street,Windy,318.7304783083939,3,54,<18,Male,0.1574481622293932,0,Poor,1,0,Severe,2,2,29.39518057366685,857.8715882319534,Snow-covered,Weather,2,6374.436571133655,67013.98302016447,North America,3891.662357111261
37898,2015,August,Tuesday,Night,Rural,Highway,Foggy,386.3770313640815,1,37,18-25,Female,0.1935810432980154,0,Good,2,1,Severe,11,1,36.02030161057492,9438.507158796943,Snow-covered,Drunk Driving,8,40560.97972883569,53276.77556798195,Australia,2111.708736599784
37912,2000,August,Monday,Night,Urban,Highway,Clear,150.65284819336915,1,114,26-40,Female,0.2277029322656266,0,Good,1,2,Moderate,15,2,42.64262008736888,6511.691365854331,Wet,Drunk Driving,0,49073.24101010842,3442.05297721384,Europe,723.3256991839881
37914,2024,August,Wednesday,Morning,Rural,Street,Windy,274.62254430424514,3,107,26-40,Male,0.1169023423018366,1,Good,2,0,Severe,7,3,45.98695605964435,9476.672088701262,Icy,Drunk Driving,1,3978.9750668412,27804.118796210707,Asia,3838.7592527863967
37991,2008,March,Sunday,Morning,Urban,Street,Windy,327.2635531966066,4,110,61+,Female,0.1744791407688263,0,Good,1,1,Severe,0,1,46.41190851679088,8996.380370217934,Wet,Weather,6,16776.34790512709,92242.35321219932,Australia,1006.8556830000584
37995,2017,January,Saturday,Morning,Urban,Street,Foggy,499.7543577552825,3,55,18-25,Male,0.2017037167734912,1,Moderate,1,2,Severe,19,1,56.27940106509456,6628.4103237471645,Icy,Drunk Driving,1,43552.81537249104,61299.456321949,Europe,3337.988553266046
37999,2020,April,Tuesday,Morning,Rural,Street,Clear,431.4407915678063,1,34,61+,Female,0.1510366173637217,1,Poor,1,0,Minor,14,0,56.17733058883132,7926.528172793936,Snow-covered,Drunk Driving,8,16613.960934786835,51925.74891611959,Asia,975.5796859162816
38012,2012,November,Sunday,Afternoon,Rural,Street,Windy,317.8424558882857,4,80,26-40,Male,0.0467259745296139,0,Moderate,2,0,Moderate,1,4,33.97268659746791,8114.061119815048,Dry,Speeding,0,39285.72899535253,97038.325733553,Australia,2325.413762260551
38013,2009,October,Friday,Evening,Urban,Main Road,Clear,186.8259991816525,1,34,41-60,Female,0.1432258972557186,0,Poor,0,1,Minor,10,4,27.23991411762827,4834.923044937191,Icy,Weather,2,49860.14991559802,9441.939658337493,Asia,283.5407148580788
38017,2005,August,Saturday,Afternoon,Rural,Street,Windy,219.94043738506127,2,69,26-40,Female,0.0887883568932079,1,Poor,0,0,Severe,17,1,8.81709078777057,8361.876186080917,Dry,Weather,4,41080.7279538029,28256.916706538188,Europe,1420.4267039192382
38022,2000,May,Friday,Afternoon,Urban,Main Road,Rainy,293.6349458872879,1,89,18-25,Female,0.1439907988844243,1,Good,2,0,Minor,15,0,10.733901890018585,4314.143982214757,Icy,Drunk Driving,2,41684.52285260226,80337.09668658584,South America,274.02946475582894
38035,2010,August,Thursday,Afternoon,Rural,Main Road,Windy,376.0583997580507,3,38,61+,Female,0.2144477902850408,1,Poor,0,1,Minor,16,1,9.592818404794745,2641.220091468806,Dry,Speeding,2,25827.177877175145,12512.614252609645,Australia,3115.03061014828
38036,2016,January,Thursday,Afternoon,Rural,Highway,Clear,270.3084335511535,4,73,18-25,Male,0.0394141339161978,1,Good,0,1,Moderate,19,3,32.30353860176152,3330.585068303842,Icy,Drunk Driving,1,37657.8914241399,12236.248679195443,Asia,726.1096770619914
38054,2022,November,Saturday,Afternoon,Urban,Main Road,Foggy,61.3334759733993,4,75,41-60,Female,0.0108166248871916,1,Good,2,2,Moderate,17,2,37.618448893686406,7726.071757269722,Icy,Weather,6,26703.29472676639,61719.182631650205,North America,494.1474103773904
38059,2015,July,Thursday,Evening,Urban,Main Road,Rainy,235.81467557256047,1,86,<18,Female,0.2108514280086952,0,Poor,2,1,Moderate,15,3,5.937617862103007,7317.123946868,Wet,Drunk Driving,8,7626.846282357616,15913.572095501337,Australia,2630.111760624618
38064,2009,May,Monday,Morning,Rural,Main Road,Foggy,229.45301152652627,1,52,61+,Male,0.2172136735277954,0,Poor,1,0,Minor,12,3,9.397011836472478,5451.450423156173,Snow-covered,Weather,4,8882.976503132692,19758.5316376471,Europe,853.5906695660254
38069,2020,March,Thursday,Evening,Urban,Street,Windy,162.80462503310252,4,118,18-25,Male,0.1063996042308312,1,Poor,2,0,Minor,13,0,6.288842807521859,2516.3899133063787,Dry,Speeding,1,21708.20177274177,22641.471152069724,North America,537.839503099777
38083,2003,January,Wednesday,Evening,Rural,Highway,Snowy,307.24031204275497,3,88,41-60,Female,0.2131867786890105,1,Moderate,2,1,Minor,4,0,44.37378347126151,4074.940811782431,Wet,Distracted Driving,6,8077.440787298533,57042.378172509656,Europe,4979.595009740335
38092,2000,March,Saturday,Evening,Rural,Highway,Clear,345.3174690388276,1,36,26-40,Female,0.0377169497679885,0,Good,0,0,Minor,13,0,25.74741963450858,6697.027811621781,Dry,Weather,3,41218.55832328349,30537.815659880154,North America,866.3231249882102
38098,2003,October,Wednesday,Evening,Urban,Highway,Foggy,328.54933374352913,3,56,18-25,Female,0.1707180676483138,1,Moderate,2,2,Severe,10,4,31.633569686652397,5301.309337936624,Wet,Speeding,9,27305.796604682,66898.14863565941,North America,4394.570219592503
38100,2018,October,Tuesday,Morning,Urban,Highway,Rainy,320.5507155634717,4,45,<18,Female,0.0934856821446947,0,Moderate,1,1,Moderate,4,0,37.04738481955236,6031.817024462083,Snow-covered,Mechanical Failure,1,24601.74569336769,81663.58167065382,Asia,385.01627324832776
38107,2005,July,Saturday,Evening,Urban,Street,Foggy,297.78848509285,3,68,41-60,Female,0.099196920455041,0,Good,2,0,Severe,17,2,26.622117361080477,8988.201125540643,Snow-covered,Speeding,4,24745.1148156138,64866.077969615486,Europe,3930.278156187719
38113,2016,February,Tuesday,Afternoon,Urban,Street,Clear,380.7095988354662,2,38,<18,Female,0.0427113460317583,0,Good,2,2,Severe,1,3,15.38345658293023,3912.089461530767,Icy,Mechanical Failure,7,12901.861077658426,17968.09246867942,South America,2696.896846438417
38114,2018,December,Tuesday,Night,Urban,Highway,Clear,57.32988047508235,3,78,18-25,Female,0.1142071847308445,1,Good,0,1,Moderate,17,3,33.209270075311125,5183.150890147135,Dry,Weather,8,33876.20496376093,16539.5399599792,Europe,4278.964791188262
38115,2010,September,Thursday,Afternoon,Rural,Street,Clear,398.4076992942526,2,48,26-40,Male,0.0944336276353786,0,Poor,2,2,Moderate,12,2,56.27584477577588,3289.885173281081,Icy,Speeding,0,1898.915254663396,53213.74524417544,Australia,1753.7845014660809
